Order_ID;Rating;Review_Type
O07593;4;Positive
O07594;1;Negative
O07595;1;Negative
O07596;4;Positive
O07597;4;Positive
O07598;1;Negative
O07599;1;Negative
O07600;1;Negative
O07601;2;Negative
O07602;5;Positive
O07603;4;Positive
O07604;1;Negative
O07605;3;Neutral
O07606;3;Neutral
O07607;3;Neutral
O07608;3;Neutral
O07609;3;Neutral
O07610;1;Negative
O07611;5;Positive
O07612;4;Positive
O07613;3;Neutral
O07614;1;Negative
O07615;3;Neutral
O07616;4;Positive
O07617;4;Positive
O07618;1;Negative
O07619;5;Positive
O07620;3;Neutral
O07621;1;Negative
O07622;3;Neutral
O07623;5;Positive
O07624;2;Negative
O07625;1;Negative
O07626;4;Positive
O07627;5;Positive
O07628;5;Positive
O07629;1;Negative
O07630;5;Positive
O07631;2;Negative
O07632;5;Positive
O07633;4;Positive
O07634;5;Positive
O07635;3;Neutral
O07636;4;Positive
O07637;1;Negative
O07638;1;Negative
O07639;3;Neutral
O07640;3;Neutral
O07641;2;Negative
O07642;1;Negative
O07643;5;Positive
O07644;2;Negative
O07645;4;Positive
O07646;4;Positive
O07647;4;Positive
O07648;2;Negative
O07649;4;Positive
O07650;3;Neutral
O07651;4;Positive
O07652;3;Neutral
O07653;1;Negative
O07654;5;Positive
O07655;1;Negative
O07656;4;Positive
O07657;5;Positive
O07658;2;Negative
O07659;3;Neutral
O07660;4;Positive
O07661;2;Negative
O07662;4;Positive
O07663;4;Positive
O07664;2;Negative
O07665;5;Positive
O07666;4;Positive
O07667;5;Positive
O07668;2;Negative
O07669;3;Neutral
O07670;2;Negative
O07671;5;Positive
O07672;3;Neutral
O07673;2;Negative
O07674;5;Positive
O07675;3;Neutral
O07676;2;Negative
O07677;2;Negative
O07678;4;Positive
O07679;2;Negative
O07680;2;Negative
O07681;4;Positive
O07682;4;Positive
O07683;3;Neutral
O07684;2;Negative
O07685;4;Positive
O07686;5;Positive
O07687;1;Negative
O07688;4;Positive
O07689;4;Positive
O07690;1;Negative
O07691;1;Negative
O07692;2;Negative
O07693;1;Negative
O07694;1;Negative
O07695;2;Negative
O07696;2;Negative
O07697;3;Neutral
O07698;4;Positive
O07699;4;Positive
O07700;4;Positive
O07701;1;Negative
O07702;1;Negative
O07703;1;Negative
O07704;2;Negative
O07705;2;Negative
O07706;3;Neutral
O07707;5;Positive
O07708;5;Positive
O07709;2;Negative
O07710;1;Negative
O07711;1;Negative
O07712;1;Negative
O07713;4;Positive
O07714;3;Neutral
O07715;5;Positive
O07716;5;Positive
O07717;1;Negative
O07718;4;Positive
O07719;2;Negative
O07720;1;Negative
O07721;2;Negative
O07722;3;Neutral
O07723;2;Negative
O07724;3;Neutral
O07725;5;Positive
O07726;2;Negative
O07727;5;Positive
O07728;3;Neutral
O07729;4;Positive
O07730;1;Negative
O07731;3;Neutral
O07732;2;Negative
O07733;3;Neutral
O07734;4;Positive
O07735;5;Positive
O07736;1;Negative
O07737;2;Negative
O07738;5;Positive
O07739;1;Negative
O07740;5;Positive
O07741;2;Negative
O07742;4;Positive
O07743;4;Positive
O07744;2;Negative
O07745;1;Negative
O07746;3;Neutral
O07747;3;Neutral
O07748;3;Neutral
O07749;4;Positive
O07750;5;Positive
O07751;1;Negative
O07752;5;Positive
O07753;1;Negative
O07754;5;Positive
O07755;3;Neutral
O07756;5;Positive
O07757;2;Negative
O07758;2;Negative
O07759;4;Positive
O07760;2;Negative
O07761;4;Positive
O07762;3;Neutral
O07763;4;Positive
O07764;2;Negative
O07765;1;Negative
O07766;4;Positive
O07767;5;Positive
O07768;5;Positive
O07769;2;Negative
O07770;4;Positive
O07771;2;Negative
O07772;3;Neutral
O07773;1;Negative
O07774;3;Neutral
O07775;5;Positive
O07776;4;Positive
O07777;5;Positive
O07778;5;Positive
O07779;4;Positive
O07780;2;Negative
O07781;5;Positive
O07782;4;Positive
O07783;4;Positive
O07784;5;Positive
O07785;2;Negative
O07786;1;Negative
O07787;2;Negative
O07788;2;Negative
O07789;5;Positive
O07790;2;Negative
O07791;3;Neutral
O07792;2;Negative
O07793;1;Negative
O07794;4;Positive
O07795;4;Positive
O07796;1;Negative
O07797;1;Negative
O07798;1;Negative
O07799;3;Neutral
O07800;2;Negative
O07801;4;Positive
O07802;1;Negative
O07803;1;Negative
O07804;2;Negative
O07805;4;Positive
O07806;3;Neutral
O07807;3;Neutral
O07808;2;Negative
O07809;3;Neutral
O07810;3;Neutral
O07811;5;Positive
O07812;1;Negative
O07813;4;Positive
O07814;5;Positive
O07815;5;Positive
O07816;4;Positive
O07817;4;Positive
O07818;3;Neutral
O07819;4;Positive
O07820;2;Negative
O07821;3;Neutral
O07822;2;Negative
O07823;5;Positive
O07824;4;Positive
O07825;1;Negative
O07826;5;Positive
O07827;3;Neutral
O07828;3;Neutral
O07829;5;Positive
O07830;3;Neutral
O07831;5;Positive
O07832;5;Positive
O07833;4;Positive
O07834;5;Positive
O07835;5;Positive
O07836;5;Positive
O07837;2;Negative
O07838;4;Positive
O07839;5;Positive
O07840;5;Positive
O07841;2;Negative
O07842;5;Positive
O07843;4;Positive
O07844;2;Negative
O07845;4;Positive
O07846;2;Negative
O07847;3;Neutral
O07848;1;Negative
O07849;3;Neutral
O07850;4;Positive
O07851;1;Negative
O07852;1;Negative
O07853;2;Negative
O07854;1;Negative
O07855;4;Positive
O07856;3;Neutral
O07857;1;Negative
O07858;3;Neutral
O07859;2;Negative
O07860;1;Negative
O07861;2;Negative
O07862;4;Positive
O07863;2;Negative
O07864;1;Negative
O07865;4;Positive
O07866;5;Positive
O07867;4;Positive
O07868;3;Neutral
O07869;2;Negative
O07870;1;Negative
O07871;4;Positive
O07872;5;Positive
O07873;1;Negative
O07874;1;Negative
O07875;5;Positive
O07876;5;Positive
O07877;2;Negative
O07878;5;Positive
O07879;5;Positive
O07880;1;Negative
O07881;3;Neutral
O07882;4;Positive
O07883;3;Neutral
O07884;1;Negative
O07885;5;Positive
O07886;2;Negative
O07887;3;Neutral
O07888;1;Negative
O07889;5;Positive
O07890;5;Positive
O07891;2;Negative
O07892;3;Neutral
O07893;4;Positive
O07894;4;Positive
O07895;3;Neutral
O07896;5;Positive
O07897;2;Negative
O07898;3;Neutral
O07899;4;Positive
O07900;1;Negative
O07901;4;Positive
O07902;3;Neutral
O07903;4;Positive
O07904;3;Neutral
O07905;3;Neutral
O07906;4;Positive
O07907;1;Negative
O07908;4;Positive
O07909;3;Neutral
O07910;2;Negative
O07911;4;Positive
O07912;3;Neutral
O07913;4;Positive
O07914;4;Positive
O07915;4;Positive
O07916;2;Negative
O07917;5;Positive
O07918;5;Positive
O07919;2;Negative
O07920;5;Positive
O07921;4;Positive
O07922;4;Positive
O07923;5;Positive
O07924;2;Negative
O07925;2;Negative
O07926;4;Positive
O07927;3;Neutral
O07928;5;Positive
O07929;4;Positive
O07930;3;Neutral
O07931;2;Negative
O07932;1;Negative
O07933;4;Positive
O07934;4;Positive
O07935;1;Negative
O07936;4;Positive
O07937;2;Negative
O07938;4;Positive
O07939;4;Positive
O07940;1;Negative
O07941;5;Positive
O07942;1;Negative
O07943;3;Neutral
O07944;1;Negative
O07945;5;Positive
O07946;4;Positive
O07947;5;Positive
O07948;1;Negative
O07949;5;Positive
O07950;4;Positive
O07951;2;Negative
O07952;2;Negative
O07953;2;Negative
O07954;5;Positive
O07955;5;Positive
O07956;1;Negative
O07957;4;Positive
O07958;2;Negative
O07959;3;Neutral
O07960;4;Positive
O07961;2;Negative
O07962;4;Positive
O07963;4;Positive
O07964;2;Negative
O07965;1;Negative
O07966;3;Neutral
O07967;5;Positive
O07968;2;Negative
O07969;2;Negative
O07970;3;Neutral
O07971;3;Neutral
O07972;5;Positive
O07973;5;Positive
O07974;1;Negative
O07975;5;Positive
O07976;1;Negative
O07977;1;Negative
O07978;2;Negative
O07979;2;Negative
O07980;5;Positive
O07981;3;Neutral
O07982;4;Positive
O07983;1;Negative
O07984;1;Negative
O07985;2;Negative
O07986;3;Neutral
O07987;2;Negative
O07988;3;Neutral
O07989;5;Positive
O07990;5;Positive
O07991;2;Negative
O07992;3;Neutral
O07993;3;Neutral
O07994;5;Positive
O07995;2;Negative
O07996;5;Positive
O07997;1;Negative
O07998;4;Positive
O07999;1;Negative
O08000;1;Negative
O08001;4;Positive
O08002;1;Negative
O08003;5;Positive
O08004;2;Negative
O08005;4;Positive
O08006;3;Neutral
O08007;3;Neutral
O08008;3;Neutral
O08009;4;Positive
O08010;5;Positive
O08011;3;Neutral
O08012;2;Negative
O08013;2;Negative
O08014;4;Positive
O08015;3;Neutral
O08016;4;Positive
O08017;1;Negative
O08018;1;Negative
O08019;3;Neutral
O08020;3;Neutral
O08021;4;Positive
O08022;3;Neutral
O08023;3;Neutral
O08024;5;Positive
O08025;4;Positive
O08026;3;Neutral
O08027;3;Neutral
O08028;5;Positive
O08029;5;Positive
O08030;4;Positive
O08031;5;Positive
O08032;1;Negative
O08033;1;Negative
O08034;3;Neutral
O08035;3;Neutral
O08036;2;Negative
O08037;4;Positive
O08038;1;Negative
O08039;5;Positive
O08040;3;Neutral
O08041;1;Negative
O08042;3;Neutral
O08043;5;Positive
O08044;5;Positive
O08045;1;Negative
O08046;1;Negative
O08047;3;Neutral
O08048;5;Positive
O08049;5;Positive
O08050;1;Negative
O08051;1;Negative
O08052;3;Neutral
O08053;3;Neutral
O08054;1;Negative
O08055;1;Negative
O08056;1;Negative
O08057;5;Positive
O08058;1;Negative
O08059;4;Positive
O08060;5;Positive
O08061;4;Positive
O08062;5;Positive
O08063;5;Positive
O08064;5;Positive
O08065;2;Negative
O08066;2;Negative
O08067;3;Neutral
O08068;2;Negative
O08069;2;Negative
O08070;4;Positive
O08071;2;Negative
O08072;3;Neutral
O08073;2;Negative
O08074;5;Positive
O08075;3;Neutral
O08076;2;Negative
O08077;3;Neutral
O08078;4;Positive
O08079;4;Positive
O08080;3;Neutral
O08081;3;Neutral
O08082;1;Negative
O08083;4;Positive
O08084;1;Negative
O08085;2;Negative
O08086;1;Negative
O08087;2;Negative
O08088;2;Negative
O08089;2;Negative
O08090;2;Negative
O08091;1;Negative
O08092;2;Negative
O08093;1;Negative
O08094;2;Negative
O08095;1;Negative
O08096;1;Negative
O08097;3;Neutral
O08098;4;Positive
O08099;3;Neutral
O08100;5;Positive
O08101;4;Positive
O08102;3;Neutral
O08103;1;Negative
O08104;1;Negative
O08105;3;Neutral
O08106;3;Neutral
O08107;5;Positive
O08108;3;Neutral
O08109;2;Negative
O08110;5;Positive
O08111;4;Positive
O08112;5;Positive
O08113;1;Negative
O08114;3;Neutral
O08115;1;Negative
O08116;2;Negative
O08117;2;Negative
O08118;4;Positive
O08119;3;Neutral
O08120;2;Negative
O08121;4;Positive
O08122;5;Positive
O08123;5;Positive
O08124;2;Negative
O08125;2;Negative
O08126;3;Neutral
O08127;1;Negative
O08128;1;Negative
O08129;1;Negative
O08130;1;Negative
O08131;1;Negative
O08132;3;Neutral
O08133;3;Neutral
O08134;3;Neutral
O08135;1;Negative
O08136;3;Neutral
O08137;4;Positive
O08138;2;Negative
O08139;4;Positive
O08140;5;Positive
O08141;2;Negative
O08142;5;Positive
O08143;2;Negative
O08144;1;Negative
O08145;4;Positive
O08146;1;Negative
O08147;3;Neutral
O08148;2;Negative
O08149;2;Negative
O08150;4;Positive
O08151;3;Neutral
O08152;2;Negative
O08153;3;Neutral
O08154;3;Neutral
O08155;3;Neutral
O08156;1;Negative
O08157;3;Neutral
O08158;1;Negative
O08159;4;Positive
O08160;4;Positive
O08161;3;Neutral
O08162;4;Positive
O08163;5;Positive
O08164;5;Positive
O08165;4;Positive
O08166;3;Neutral
O08167;2;Negative
O08168;2;Negative
O08169;2;Negative
O08170;4;Positive
O08171;5;Positive
O08172;4;Positive
O08173;5;Positive
O08174;4;Positive
O08175;4;Positive
O08176;4;Positive
O08177;4;Positive
O08178;1;Negative
O08179;2;Negative
O08180;4;Positive
O08181;3;Neutral
O08182;3;Neutral
O08183;4;Positive
O08184;1;Negative
O08185;3;Neutral
O08186;5;Positive
O08187;2;Negative
O08188;2;Negative
O08189;3;Neutral
O08190;4;Positive
O08191;5;Positive
O08192;5;Positive
O08193;1;Negative
O08194;3;Neutral
O08195;2;Negative
O08196;5;Positive
O08197;4;Positive
O08198;5;Positive
O08199;4;Positive
O08200;3;Neutral
O08201;5;Positive
O08202;4;Positive
O08203;3;Neutral
O08204;2;Negative
O08205;1;Negative
O08206;4;Positive
O08207;5;Positive
O08208;3;Neutral
O08209;1;Negative
O08210;2;Negative
O08211;3;Neutral
O08212;4;Positive
O08213;5;Positive
O08214;5;Positive
O08215;3;Neutral
O08216;1;Negative
O08217;4;Positive
O08218;5;Positive
O08219;4;Positive
O08220;5;Positive
O08221;3;Neutral
O08222;3;Neutral
O08223;5;Positive
O08224;1;Negative
O08225;3;Neutral
O08226;2;Negative
O08227;3;Neutral
O08228;2;Negative
O08229;1;Negative
O08230;4;Positive
O08231;3;Neutral
O08232;1;Negative
O08233;2;Negative
O08234;2;Negative
O08235;2;Negative
O08236;5;Positive
O08237;1;Negative
O08238;2;Negative
O08239;1;Negative
O08240;3;Neutral
O08241;4;Positive
O08242;1;Negative
O08243;3;Neutral
O08244;5;Positive
O08245;2;Negative
O08246;1;Negative
O08247;2;Negative
O08248;5;Positive
O08249;3;Neutral
O08250;4;Positive
O08251;3;Neutral
O08252;1;Negative
O08253;4;Positive
O08254;4;Positive
O08255;2;Negative
O08256;1;Negative
O08257;2;Negative
O08258;3;Neutral
O08259;2;Negative
O08260;1;Negative
O08261;1;Negative
O08262;5;Positive
O08263;2;Negative
O08264;1;Negative
O08265;1;Negative
O08266;3;Neutral
O08267;3;Neutral
O08268;4;Positive
O08269;4;Positive
O08270;1;Negative
O08271;3;Neutral
O08272;2;Negative
O08273;4;Positive
O08274;1;Negative
O08275;5;Positive
O08276;2;Negative
O08277;3;Neutral
O08278;3;Neutral
O08279;5;Positive
O08280;2;Negative
O08281;2;Negative
O08282;5;Positive
O08283;4;Positive
O08284;1;Negative
O08285;4;Positive
O08286;4;Positive
O08287;3;Neutral
O08288;3;Neutral
O08289;5;Positive
O08290;4;Positive
O08291;1;Negative
O08292;3;Neutral
O08293;5;Positive
O08294;5;Positive
O08295;1;Negative
O08296;5;Positive
O08297;1;Negative
O08298;4;Positive
O08299;4;Positive
O08300;3;Neutral
O08301;2;Negative
O08302;3;Neutral
O08303;2;Negative
O08304;3;Neutral
O08305;2;Negative
O08306;4;Positive
O08307;1;Negative
O08308;5;Positive
O08309;4;Positive
O08310;2;Negative
O08311;2;Negative
O08312;4;Positive
O08313;5;Positive
O08314;3;Neutral
O08315;4;Positive
O08316;2;Negative
O08317;1;Negative
O08318;2;Negative
O08319;4;Positive
O08320;2;Negative
O08321;3;Neutral
O08322;3;Neutral
O08323;1;Negative
O08324;3;Neutral
O08325;4;Positive
O08326;1;Negative
O08327;1;Negative
O08328;5;Positive
O08329;4;Positive
O08330;5;Positive
O08331;4;Positive
O08332;1;Negative
O08333;1;Negative
O08334;5;Positive
O08335;2;Negative
O08336;1;Negative
O08337;1;Negative
O08338;3;Neutral
O08339;4;Positive
O08340;3;Neutral
O08341;1;Negative
O08342;2;Negative
O08343;4;Positive
O08344;2;Negative
O08345;2;Negative
O08346;3;Neutral
O08347;2;Negative
O08348;2;Negative
O08349;5;Positive
O08350;3;Neutral
O08351;4;Positive
O08352;5;Positive
O08353;4;Positive
O08354;4;Positive
O08355;2;Negative
O08356;4;Positive
O08357;5;Positive
O08358;2;Negative
O08359;1;Negative
O08360;1;Negative
O08361;1;Negative
O08362;4;Positive
O08363;5;Positive
O08364;2;Negative
O08365;2;Negative
O08366;4;Positive
O08367;4;Positive
O08368;3;Neutral
O08369;4;Positive
O08370;2;Negative
O08371;4;Positive
O08372;4;Positive
O08373;4;Positive
O08374;3;Neutral
O08375;4;Positive
O08376;4;Positive
O08377;2;Negative
O08378;5;Positive
O08379;1;Negative
O08380;2;Negative
O08381;4;Positive
O08382;1;Negative
O08383;4;Positive
O08384;4;Positive
O08385;1;Negative
O08386;1;Negative
O08387;3;Neutral
O08388;3;Neutral
O08389;3;Neutral
O08390;5;Positive
O08391;4;Positive
O08392;5;Positive
O08393;4;Positive
O08394;1;Negative
O08395;3;Neutral
O08396;1;Negative
O08397;2;Negative
O08398;5;Positive
O08399;3;Neutral
O08400;5;Positive
O08401;3;Neutral
O08402;3;Neutral
O08403;1;Negative
O08404;5;Positive
O08405;5;Positive
O08406;3;Neutral
O08407;3;Neutral
O08408;3;Neutral
O08409;2;Negative
O08410;4;Positive
O08411;5;Positive
O08412;1;Negative
O08413;1;Negative
O08414;3;Neutral
O08415;2;Negative
O08416;2;Negative
O08417;4;Positive
O08418;1;Negative
O08419;2;Negative
O08420;4;Positive
O08421;1;Negative
O08422;4;Positive
O08423;2;Negative
O08424;3;Neutral
O08425;5;Positive
O08426;3;Neutral
O08427;4;Positive
O08428;3;Neutral
O08429;1;Negative
O08430;3;Neutral
O08431;4;Positive
O08432;1;Negative
O08433;2;Negative
O08434;1;Negative
O08435;3;Neutral
O08436;2;Negative
O08437;1;Negative
O08438;2;Negative
O08439;3;Neutral
O08440;2;Negative
O08441;3;Neutral
O08442;1;Negative
O08443;5;Positive
O08444;2;Negative
O08445;5;Positive
O08446;4;Positive
O08447;3;Neutral
O08448;5;Positive
O08449;2;Negative
O08450;2;Negative
O08451;4;Positive
O08452;4;Positive
O08453;5;Positive
O08454;5;Positive
O08455;4;Positive
O08456;3;Neutral
O08457;3;Neutral
O08458;5;Positive
O08459;4;Positive
O08460;5;Positive
O08461;3;Neutral
O08462;2;Negative
O08463;1;Negative
O08464;1;Negative
O08465;2;Negative
O08466;2;Negative
O08467;5;Positive
O08468;4;Positive
O08469;2;Negative
O08470;5;Positive
O08471;5;Positive
O08472;2;Negative
O08473;1;Negative
O08474;2;Negative
O08475;3;Neutral
O08476;4;Positive
O08477;3;Neutral
O08478;1;Negative
O08479;3;Neutral
O08480;5;Positive
O08481;4;Positive
O08482;1;Negative
O08483;3;Neutral
O08484;1;Negative
O08485;2;Negative
O08486;4;Positive
O08487;3;Neutral
O08488;2;Negative
O08489;5;Positive
O08490;1;Negative
O08491;4;Positive
O08492;3;Neutral
O08493;1;Negative
O08494;2;Negative
O08495;3;Neutral
O08496;1;Negative
O08497;1;Negative
O08498;2;Negative
O08499;2;Negative
O08500;3;Neutral
O08501;5;Positive
O08502;3;Neutral
O08503;3;Neutral
O08504;1;Negative
O08505;4;Positive
O08506;5;Positive
O08507;3;Neutral
O08508;5;Positive
O08509;5;Positive
O08510;5;Positive
O08511;2;Negative
O08512;5;Positive
O08513;2;Negative
O08514;1;Negative
O08515;3;Neutral
O08516;3;Neutral
O08517;2;Negative
O08518;4;Positive
O08519;1;Negative
O08520;1;Negative
O08521;4;Positive
O08522;4;Positive
O08523;3;Neutral
O08524;5;Positive
O08525;2;Negative
O08526;5;Positive
O08527;3;Neutral
O08528;4;Positive
O08529;5;Positive
O08530;5;Positive
O08531;4;Positive
O08532;3;Neutral
O08533;5;Positive
O08534;5;Positive
O08535;2;Negative
O08536;5;Positive
O08537;5;Positive
O08538;4;Positive
O08539;1;Negative
O08540;2;Negative
O08541;5;Positive
O08542;4;Positive
O08543;1;Negative
O08544;5;Positive
O08545;3;Neutral
O08546;4;Positive
O08547;2;Negative
O08548;4;Positive
O08549;2;Negative
O08550;3;Neutral
O08551;1;Negative
O08552;1;Negative
O08553;5;Positive
O08554;1;Negative
O08555;3;Neutral
O08556;3;Neutral
O08557;4;Positive
O08558;5;Positive
O08559;3;Neutral
O08560;3;Neutral
O08561;2;Negative
O08562;2;Negative
O08563;4;Positive
O08564;1;Negative
O08565;3;Neutral
O08566;5;Positive
O08567;3;Neutral
O08568;2;Negative
O08569;3;Neutral
O08570;5;Positive
O08571;2;Negative
O08572;1;Negative
O08573;5;Positive
O08574;4;Positive
O08575;4;Positive
O08576;1;Negative
O08577;4;Positive
O08578;3;Neutral
O08579;2;Negative
O08580;3;Neutral
O08581;5;Positive
O08582;2;Negative
O08583;5;Positive
O08584;3;Neutral
O08585;1;Negative
O08586;5;Positive
O08587;2;Negative
O08588;5;Positive
O08589;2;Negative
O08590;1;Negative
O08591;5;Positive
O08592;4;Positive
O08593;5;Positive
O08594;3;Neutral
O08595;2;Negative
O08596;1;Negative
O08597;5;Positive
O08598;4;Positive
O08599;4;Positive
O08600;2;Negative
O08601;5;Positive
O08602;3;Neutral
O08603;4;Positive
O08604;5;Positive
O08605;2;Negative
O08606;3;Neutral
O08607;1;Negative
O08608;5;Positive
O08609;5;Positive
O08610;2;Negative
O08611;4;Positive
O08612;4;Positive
O08613;4;Positive
O08614;4;Positive
O08615;2;Negative
O08616;4;Positive
O08617;3;Neutral
O08618;2;Negative
O08619;1;Negative
O08620;2;Negative
O08621;1;Negative
O08622;2;Negative
O08623;1;Negative
O08624;3;Neutral
O08625;3;Neutral
O08626;2;Negative
O08627;5;Positive
O08628;2;Negative
O08629;4;Positive
O08630;5;Positive
O08631;2;Negative
O08632;3;Neutral
O08633;1;Negative
O08634;3;Neutral
O08635;2;Negative
O08636;3;Neutral
O08637;1;Negative
O08638;3;Neutral
O08639;1;Negative
O08640;1;Negative
O08641;2;Negative
O08642;4;Positive
O08643;4;Positive
O08644;4;Positive
O08645;3;Neutral
O08646;1;Negative
O08647;5;Positive
O08648;2;Negative
O08649;4;Positive
O08650;2;Negative
O08651;3;Neutral
O08652;2;Negative
O08653;2;Negative
O08654;5;Positive
O08655;2;Negative
O08656;4;Positive
O08657;1;Negative
O08658;2;Negative
O08659;1;Negative
O08660;1;Negative
O08661;4;Positive
O08662;4;Positive
O08663;5;Positive
O08664;3;Neutral
O08665;3;Neutral
O08666;1;Negative
O08667;2;Negative
O08668;5;Positive
O08669;3;Neutral
O08670;4;Positive
O08671;1;Negative
O08672;4;Positive
O08673;3;Neutral
O08674;4;Positive
O08675;2;Negative
O08676;2;Negative
O08677;1;Negative
O08678;2;Negative
O08679;4;Positive
O08680;3;Neutral
O08681;1;Negative
O08682;1;Negative
O08683;3;Neutral
O08684;3;Neutral
O08685;2;Negative
O08686;5;Positive
O08687;5;Positive
O08688;5;Positive
O08689;3;Neutral
O08690;5;Positive
O08691;1;Negative
O08692;1;Negative
O08693;5;Positive
O08694;3;Neutral
O08695;2;Negative
O08696;2;Negative
O08697;4;Positive
O08698;1;Negative
O08699;5;Positive
O08700;5;Positive
O08701;4;Positive
O08702;4;Positive
O08703;5;Positive
O08704;1;Negative
O08705;5;Positive
O08706;5;Positive
O08707;2;Negative
O08708;3;Neutral
O08709;1;Negative
O08710;5;Positive
O08711;1;Negative
O08712;4;Positive
O08713;2;Negative
O08714;4;Positive
O08715;4;Positive
O08716;5;Positive
O08717;3;Neutral
O08718;1;Negative
O08719;5;Positive
O08720;4;Positive
O08721;1;Negative
O08722;2;Negative
O08723;5;Positive
O08724;5;Positive
O08725;4;Positive
O08726;2;Negative
O08727;4;Positive
O08728;3;Neutral
O08729;2;Negative
O08730;4;Positive
O08731;4;Positive
O08732;1;Negative
O08733;2;Negative
O08734;5;Positive
O08735;2;Negative
O08736;3;Neutral
O08737;5;Positive
O08738;5;Positive
O08739;4;Positive
O08740;5;Positive
O08741;5;Positive
O08742;3;Neutral
O08743;1;Negative
O08744;3;Neutral
O08745;5;Positive
O08746;1;Negative
O08747;5;Positive
O08748;2;Negative
O08749;5;Positive
O08750;3;Neutral
O08751;5;Positive
O08752;2;Negative
O08753;3;Neutral
O08754;2;Negative
O08755;3;Neutral
O08756;2;Negative
O08757;5;Positive
O08758;3;Neutral
O08759;4;Positive
O08760;3;Neutral
O08761;3;Neutral
O08762;4;Positive
O08763;2;Negative
O08764;3;Neutral
O08765;2;Negative
O08766;1;Negative
O08767;1;Negative
O08768;3;Neutral
O08769;3;Neutral
O08770;5;Positive
O08771;4;Positive
O08772;4;Positive
O08773;1;Negative
O08774;2;Negative
O08775;1;Negative
O08776;1;Negative
O08777;3;Neutral
O08778;4;Positive
O08779;5;Positive
O08780;2;Negative
O08781;2;Negative
O08782;1;Negative
O08783;1;Negative
O08784;3;Neutral
O08785;1;Negative
O08786;5;Positive
O08787;1;Negative
O08788;5;Positive
O08789;1;Negative
O08790;4;Positive
O08791;5;Positive
O08792;2;Negative
O08793;5;Positive
O08794;3;Neutral
O08795;4;Positive
O08796;5;Positive
O08797;4;Positive
O08798;5;Positive
O08799;3;Neutral
O08800;1;Negative
O08801;4;Positive
O08802;2;Negative
O08803;4;Positive
O08804;4;Positive
O08805;2;Negative
O08806;4;Positive
O08807;5;Positive
O08808;3;Neutral
O08809;2;Negative
O08810;1;Negative
O08811;1;Negative
O08812;5;Positive
O08813;1;Negative
O08814;4;Positive
O08815;1;Negative
O08816;2;Negative
O08817;5;Positive
O08818;3;Neutral
O08819;3;Neutral
O08820;1;Negative
O08821;2;Negative
O08822;2;Negative
O08823;4;Positive
O08824;1;Negative
O08825;3;Neutral
O08826;4;Positive
O08827;5;Positive
O08828;1;Negative
O08829;2;Negative
O08830;2;Negative
O08831;2;Negative
O08832;2;Negative
O08833;2;Negative
O08834;5;Positive
O08835;1;Negative
O08836;5;Positive
O08837;4;Positive
O08838;1;Negative
O08839;3;Neutral
O08840;1;Negative
O08841;1;Negative
O08842;5;Positive
O08843;1;Negative
O08844;1;Negative
O08845;1;Negative
O08846;1;Negative
O08847;1;Negative
O08848;2;Negative
O08849;2;Negative
O08850;4;Positive
O08851;2;Negative
O08852;1;Negative
O08853;5;Positive
O08854;3;Neutral
O08855;2;Negative
O08856;4;Positive
O08857;3;Neutral
O08858;2;Negative
O08859;4;Positive
O08860;3;Neutral
O08861;4;Positive
O08862;1;Negative
O08863;1;Negative
O08864;4;Positive
O08865;1;Negative
O08866;3;Neutral
O08867;5;Positive
O08868;5;Positive
O08869;5;Positive
O08870;2;Negative
O08871;4;Positive
O08872;1;Negative
O08873;4;Positive
O08874;3;Neutral
O08875;5;Positive
O08876;2;Negative
O08877;2;Negative
O08878;3;Neutral
O08879;1;Negative
O08880;2;Negative
O08881;1;Negative
O08882;1;Negative
O08883;3;Neutral
O08884;3;Neutral
O08885;5;Positive
O08886;5;Positive
O08887;2;Negative
O08888;5;Positive
O08889;3;Neutral
O08890;1;Negative
O08891;1;Negative
O08892;3;Neutral
O08893;3;Neutral
O08894;2;Negative
O08895;3;Neutral
O08896;1;Negative
O08897;2;Negative
O08898;3;Neutral
O08899;3;Neutral
O08900;1;Negative
O08901;4;Positive
O08902;4;Positive
O08903;2;Negative
O08904;1;Negative
O08905;4;Positive
O08906;1;Negative
O08907;5;Positive
O08908;1;Negative
O08909;5;Positive
O08910;3;Neutral
O08911;3;Neutral
O08912;2;Negative
O08913;3;Neutral
O08914;3;Neutral
O08915;3;Neutral
O08916;2;Negative
O08917;1;Negative
O08918;3;Neutral
O08919;5;Positive
O08920;3;Neutral
O08921;4;Positive
O08922;4;Positive
O08923;3;Neutral
O08924;2;Negative
O08925;3;Neutral
O08926;5;Positive
O08927;2;Negative
O08928;5;Positive
O08929;2;Negative
O08930;3;Neutral
O08931;1;Negative
O08932;5;Positive
O08933;4;Positive
O08934;2;Negative
O08935;1;Negative
O08936;3;Neutral
O08937;3;Neutral
O08938;2;Negative
O08939;2;Negative
O08940;4;Positive
O08941;2;Negative
O08942;3;Neutral
O08943;2;Negative
O08944;2;Negative
O08945;4;Positive
O08946;4;Positive
O08947;5;Positive
O08948;1;Negative
O08949;1;Negative
O08950;1;Negative
O08951;2;Negative
O08952;3;Neutral
O08953;1;Negative
O08954;3;Neutral
O08955;1;Negative
O08956;4;Positive
O08957;5;Positive
O08958;4;Positive
O08959;1;Negative
O08960;2;Negative
O08961;1;Negative
O08962;4;Positive
